Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,SEGMENT,CITY,STATE,COUNTRY,Postal Code,MARKET,REGION,Product ID,CATEGORY,Sub-Category,Product Name,SALES,QUANTITY,Discount percentage,PROFIT,Shipping Cost,Order Priority,DISCOUNT,LAT,LONG
ORD-000555,2024-07-09,2024-07-15,Standard Class,CUST-00555,Customer 555,Corporate,Chicago,AZ,United States,32485,APAC Market,East,PROD-000555,Office Supplies,Bookcases,Product 555,906.07,5,0.30,-61.63,23.58,Low,4.20,43.57432,-54.75836
ORD-000556,2024-07-10,2024-07-14,First Class,CUST-00556,Customer 556,Consumer,New York,IL,United States,57672,APAC Market,West,PROD-000556,Furniture,Bookcases,Product 556,142.43,5,0.22,273.20,24.67,Critical,3.94,63.88093,1.70088
ORD-000557,2024-07-11,2024-07-21,Same Day,CUST-00557,Customer 557,Consumer,Houston,AZ,United States,74791,EU Market,West,PROD-000557,Technology,Chairs,Product 557,672.51,5,0.31,3.58,16.64,High,1.72,43.06197,-19.51011
ORD-000558,2024-07-12,2024-07-22,Standard Class,CUST-00558,Customer 558,Home Office,Phoenix,CA,United States,93986,APAC Market,West,PROD-000558,Office Supplies,Chairs,Product 558,467.77,4,0.41,420.28,30.04,Low,6.09,-86.32810,88.39931
ORD-000559,2024-07-13,2024-07-21,Second Class,CUST-00559,Customer 559,Consumer,Houston,TX,United States,21463,EU Market,South,PROD-000559,Technology,Phones,Product 559,49.93,3,0.14,199.80,30.69,Critical,35.12,-30.36864,83.29650
ORD-000560,2024-07-14,2024-07-15,Second Class,CUST-00560,Customer 560,Home Office,Chicago,IL,United States,67211,EU Market,South,PROD-000560,Office Supplies,Chairs,Product 560,747.64,2,0.19,271.21,40.80,Critical,0.33,30.52654,49.36264
ORD-000561,2024-07-15,2024-07-17,Standard Class,CUST-00561,Customer 561,Corporate,Chicago,AZ,United States,60330,US Market,West,PROD-000561,Office Supplies,Bookcases,Product 561,444.25,9,0.22,294.39,36.66,High,41.43,53.15888,-39.28862
ORD-000562,2024-07-16,2024-07-17,Standard Class,CUST-00562,Customer 562,Corporate,Houston,NY,United States,97917,APAC Market,Central,PROD-000562,Technology,Tables,Product 562,293.62,3,0.32,372.67,8.33,High,38.10,-80.13376,-110.31535
ORD-000563,2024-07-17,2024-07-21,Same Day,CUST-00563,Customer 563,Home Office,New York,TX,United States,98389,EU Market,Central,PROD-000563,Technology,Tables,Product 563,410.50,5,0.31,69.74,21.70,Medium,37.09,55.80630,-21.74851
ORD-000564,2024-07-18,2024-07-24,Second Class,CUST-00564,Customer 564,Consumer,Chicago,CA,United States,51374,US Market,South,PROD-000564,Office Supplies,Phones,Product 564,849.18,9,0.50,-6.89,43.36,Medium,12.69,-85.27156,-67.62789
ORD-000565,2024-07-19,2024-07-22,Standard Class,CUST-00565,Customer 565,Corporate,Houston,IL,United States,53211,EU Market,East,PROD-000565,Technology,Chairs,Product 565,522.88,9,0.30,-11.87,22.17,Critical,20.88,7.24174,-79.88021
ORD-000566,2024-07-20,2024-07-21,Standard Class,CUST-00566,Customer 566,Consumer,New York,CA,United States,65730,US Market,South,PROD-000566,Technology,Phones,Product 566,515.16,6,0.42,325.91,22.60,Critical,33.37,-33.99351,-166.40573
ORD-000567,2024-07-21,2024-07-23,Standard Class,CUST-00567,Customer 567,Corporate,Phoenix,CA,United States,44533,APAC Market,Central,PROD-000567,Technology,Bookcases,Product 567,291.22,9,0.17,374.28,19.78,Low,2.22,39.80183,79.70212
ORD-000568,2024-07-22,2024-08-01,Standard Class,CUST-00568,Customer 568,Home Office,Phoenix,IL,United States,82060,US Market,Central,PROD-000568,Office Supplies,Bookcases,Product 568,751.77,2,0.09,434.42,36.71,High,21.11,61.42491,-88.52384
ORD-000569,2024-07-23,2024-07-26,Same Day,CUST-00569,Customer 569,Corporate,Los Angeles,TX,United States,33550,APAC Market,West,PROD-000569,Technology,Tables,Product 569,766.12,9,0.42,290.57,26.84,Low,6.26,-81.03293,113.07497
ORD-000570,2024-07-24,2024-07-26,Standard Class,CUST-00570,Customer 570,Home Office,Chicago,AZ,United States,90241,US Market,East,PROD-000570,Furniture,Chairs,Product 570,927.60,7,0.00,151.01,9.51,Critical,49.82,-76.12684,-10.75984
ORD-000571,2024-07-25,2024-08-03,Second Class,CUST-00571,Customer 571,Consumer,Chicago,AZ,United States,92121,EU Market,South,PROD-000571,Furniture,Chairs,Product 571,731.89,5,0.29,441.44,13.55,Medium,14.94,-88.10637,57.24445
ORD-000572,2024-07-26,2024-08-01,Same Day,CUST-00572,Customer 572,Consumer,Phoenix,TX,United States,74299,US Market,East,PROD-000572,Furniture,Tables,Product 572,36.66,2,0.08,117.92,25.13,Critical,40.80,16.70214,-176.29105
ORD-000573,2024-07-27,2024-07-28,Second Class,CUST-00573,Customer 573,Consumer,Chicago,CA,United States,54177,APAC Market,Central,PROD-000573,Furniture,Phones,Product 573,906.04,2,0.29,314.96,5.56,Critical,14.82,-84.35425,176.27722
ORD-000574,2024-07-28,2024-07-31,Same Day,CUST-00574,Customer 574,Corporate,New York,IL,United States,83207,APAC Market,Central,PROD-000574,Office Supplies,Phones,Product 574,231.07,7,0.20,55.78,17.57,Medium,27.58,81.13187,-60.18196
ORD-000575,2024-07-29,2024-08-04,Second Class,CUST-00575,Customer 575,Consumer,Los Angeles,CA,United States,47884,EU Market,Central,PROD-000575,Technology,Binders,Product 575,933.25,7,0.13,-1.59,11.08,Medium,39.19,46.91029,-129.14522
ORD-000576,2024-07-30,2024-08-01,Second Class,CUST-00576,Customer 576,Corporate,Houston,AZ,United States,45499,US Market,West,PROD-000576,Office Supplies,Bookcases,Product 576,448.76,7,0.08,278.06,20.63,Critical,6.20,50.13855,14.63687
ORD-000577,2024-07-31,2024-08-05,First Class,CUST-00577,Customer 577,Corporate,Houston,IL,United States,24828,US Market,Central,PROD-000577,Technology,Binders,Product 577,369.57,4,0.33,52.12,6.17,Low,41.06,-89.88165,161.68523
ORD-000578,2024-08-01,2024-08-06,Standard Class,CUST-00578,Customer 578,Consumer,Houston,AZ,United States,92950,US Market,West,PROD-000578,Furniture,Binders,Product 578,531.03,1,0.25,-69.22,27.83,Critical,39.74,61.76153,142.37712
ORD-000579,2024-08-02,2024-08-05,Second Class,CUST-00579,Customer 579,Home Office,Los Angeles,IL,United States,55970,US Market,South,PROD-000579,Technology,Chairs,Product 579,673.86,8,0.28,-90.97,22.29,Medium,24.61,-86.11921,-30.63273
ORD-000580,2024-08-03,2024-08-06,Second Class,CUST-00580,Customer 580,Home Office,Houston,AZ,United States,32037,US Market,East,PROD-000580,Technology,Chairs,Product 580,678.32,6,0.28,256.34,25.07,Low,28.02,-68.06789,-54.98488
ORD-000581,2024-08-04,2024-08-11,Standard Class,CUST-00581,Customer 581,Home Office,Los Angeles,TX,United States,28817,APAC Market,South,PROD-000581,Furniture,Binders,Product 581,679.10,6,0.43,315.06,44.77,Medium,5.90,-46.64144,-29.42807
ORD-000582,2024-08-05,2024-08-09,Standard Class,CUST-00582,Customer 582,Consumer,Chicago,TX,United States,10046,US Market,West,PROD-000582,Office Supplies,Bookcases,Product 582,382.17,9,0.45,472.31,13.51,Low,46.54,-11.52080,49.63655
ORD-000583,2024-08-06,2024-08-09,First Class,CUST-00583,Customer 583,Home Office,Chicago,IL,United States,64076,US Market,West,PROD-000583,Technology,Tables,Product 583,237.60,1,0.10,124.36,36.40,Low,36.24,14.59279,-16.23549
ORD-000584,2024-08-07,2024-08-17,First Class,CUST-00584,Customer 584,Home Office,New York,CA,United States,33756,APAC Market,East,PROD-000584,Technology,Chairs,Product 584,785.83,5,0.04,-31.60,6.68,Medium,6.22,-68.72598,-40.28642
ORD-000585,2024-08-08,2024-08-13,First Class,CUST-00585,Customer 585,Consumer,Chicago,TX,United States,90348,EU Market,South,PROD-000585,Office Supplies,Phones,Product 585,615.64,3,0.26,10.77,31.50,Critical,46.18,45.93296,-108.76558
ORD-000586,2024-08-09,2024-08-16,Second Class,CUST-00586,Customer 586,Consumer,New York,AZ,United States,10968,APAC Market,Central,PROD-000586,Office Supplies,Phones,Product 586,103.88,8,0.05,390.40,14.69,Critical,45.01,22.46237,-172.33704
ORD-000587,2024-08-10,2024-08-15,Same Day,CUST-00587,Customer 587,Home Office,Houston,CA,United States,63425,US Market,South,PROD-000587,Furniture,Tables,Product 587,112.22,6,0.23,108.38,18.33,High,30.74,30.60585,-34.83982
ORD-000588,2024-08-11,2024-08-13,Same Day,CUST-00588,Customer 588,Home Office,Los Angeles,IL,United States,97727,APAC Market,South,PROD-000588,Office Supplies,Phones,Product 588,785.10,2,0.45,65.64,21.42,Medium,7.63,20.88861,-77.25366
ORD-000589,2024-08-12,2024-08-13,Same Day,CUST-00589,Customer 589,Consumer,New York,IL,United States,30868,US Market,West,PROD-000589,Office Supplies,Phones,Product 589,130.10,3,0.17,15.00,27.14,Medium,21.85,6.30821,-65.83747
ORD-000590,2024-08-13,2024-08-14,First Class,CUST-00590,Customer 590,Consumer,New York,CA,United States,40917,US Market,East,PROD-000590,Technology,Bookcases,Product 590,780.95,8,0.09,81.83,5.51,High,3.46,-61.81062,-107.67439
ORD-000591,2024-08-14,2024-08-15,First Class,CUST-00591,Customer 591,Consumer,Houston,TX,United States,24854,US Market,West,PROD-000591,Furniture,Tables,Product 591,260.72,1,0.33,108.23,8.12,Medium,15.55,74.68943,86.76707
ORD-000592,2024-08-15,2024-08-22,First Class,CUST-00592,Customer 592,Consumer,Houston,CA,United States,56325,APAC Market,Central,PROD-000592,Furniture,Tables,Product 592,12.98,4,0.25,345.51,19.54,Medium,49.30,24.24147,-85.53452
ORD-000593,2024-08-16,2024-08-22,Standard Class,CUST-00593,Customer 593,Corporate,Los Angeles,CA,United States,44455,APAC Market,East,PROD-000593,Office Supplies,Binders,Product 593,495.50,4,0.07,367.88,23.86,Critical,48.11,-48.01447,-23.98955
ORD-000594,2024-08-17,2024-08-25,Same Day,CUST-00594,Customer 594,Corporate,Houston,CA,United States,59907,EU Market,East,PROD-000594,Furniture,Tables,Product 594,801.98,4,0.44,288.51,10.19,High,0.81,-43.13737,92.79682
ORD-000595,2024-08-18,2024-08-23,Second Class,CUST-00595,Customer 595,Consumer,Phoenix,AZ,United States,79942,EU Market,Central,PROD-000595,Office Supplies,Bookcases,Product 595,918.12,6,0.11,164.93,29.90,High,36.86,-32.79374,64.80770
ORD-000596,2024-08-19,2024-08-28,Same Day,CUST-00596,Customer 596,Corporate,Los Angeles,TX,United States,73087,EU Market,Central,PROD-000596,Office Supplies,Bookcases,Product 596,195.04,6,0.35,464.27,45.95,High,19.63,6.62512,115.45655
ORD-000597,2024-08-20,2024-08-24,Standard Class,CUST-00597,Customer 597,Consumer,New York,CA,United States,28529,APAC Market,South,PROD-000597,Technology,Binders,Product 597,445.29,5,0.20,269.03,46.91,High,10.32,45.55513,167.50400
ORD-000598,2024-08-21,2024-08-29,Second Class,CUST-00598,Customer 598,Consumer,Los Angeles,TX,United States,36807,US Market,West,PROD-000598,Technology,Chairs,Product 598,788.48,6,0.24,70.70,28.70,Medium,4.18,10.64930,111.96709
ORD-000599,2024-08-22,2024-08-23,Same Day,CUST-00599,Customer 599,Consumer,Los Angeles,TX,United States,15050,EU Market,Central,PROD-000599,Office Supplies,Phones,Product 599,757.60,2,0.50,105.41,7.29,Critical,46.30,30.63754,-4.76114
ORD-000600,2024-08-23,2024-08-31,Second Class,CUST-00600,Customer 600,Consumer,Phoenix,IL,United States,86633,EU Market,West,PROD-000600,Furniture,Chairs,Product 600,414.23,9,0.35,474.55,35.31,Critical,17.71,89.16322,-33.60025
ORD-000601,2024-08-24,2024-08-28,Same Day,CUST-00601,Customer 601,Corporate,New York,NY,United States,17414,EU Market,West,PROD-000601,Technology,Phones,Product 601,449.99,4,0.20,430.07,42.38,Medium,40.25,-27.99802,-89.54385
ORD-000602,2024-08-25,2024-08-31,Second Class,CUST-00602,Customer 602,Home Office,New York,NY,United States,91635,APAC Market,Central,PROD-000602,Office Supplies,Phones,Product 602,520.24,1,0.04,302.45,14.18,Low,14.18,81.86848,-68.50402
ORD-000603,2024-08-26,2024-08-28,Standard Class,CUST-00603,Customer 603,Consumer,Los Angeles,TX,United States,79090,US Market,East,PROD-000603,Technology,Chairs,Product 603,629.92,7,0.01,-79.04,25.20,High,45.99,16.24709,-148.67450
ORD-000604,2024-08-27,2024-08-31,First Class,CUST-00604,Customer 604,Home Office,New York,CA,United States,18248,US Market,South,PROD-000604,Technology,Bookcases,Product 604,955.01,7,0.16,147.46,24.39,High,47.57,75.73146,-105.86291
ORD-000605,2024-08-28,2024-09-06,Standard Class,CUST-00605,Customer 605,Corporate,New York,AZ,United States,88371,US Market,South,PROD-000605,Technology,Chairs,Product 605,245.53,4,0.28,141.05,15.03,High,23.24,5.95720,85.35153
ORD-000606,2024-08-29,2024-08-30,Second Class,CUST-00606,Customer 606,Home Office,Houston,IL,United States,66113,EU Market,East,PROD-000606,Technology,Phones,Product 606,57.75,8,0.29,243.57,16.84,Critical,36.36,-3.72661,143.32099
ORD-000607,2024-08-30,2024-09-03,Second Class,CUST-00607,Customer 607,Corporate,Los Angeles,NY,United States,55145,APAC Market,West,PROD-000607,Technology,Chairs,Product 607,430.57,9,0.43,319.32,38.27,Low,6.67,-34.19247,-58.48652
ORD-000608,2024-08-31,2024-09-06,Same Day,CUST-00608,Customer 608,Corporate,New York,TX,United States,41277,US Market,West,PROD-000608,Furniture,Phones,Product 608,287.32,5,0.42,45.00,8.82,Medium,18.21,26.87544,91.41278
ORD-000609,2024-09-01,2024-09-06,Standard Class,CUST-00609,Customer 609,Corporate,Phoenix,AZ,United States,72160,APAC Market,West,PROD-000609,Office Supplies,Tables,Product 609,313.53,8,0.20,323.94,23.83,Medium,17.34,18.07797,113.50053
ORD-000610,2024-09-02,2024-09-08,Same Day,CUST-00610,Customer 610,Home Office,Phoenix,CA,United States,31478,EU Market,Central,PROD-000610,Office Supplies,Bookcases,Product 610,719.27,6,0.45,357.39,33.07,Critical,49.02,-32.27836,-0.20113
ORD-000611,2024-09-03,2024-09-12,Standard Class,CUST-00611,Customer 611,Corporate,Los Angeles,TX,United States,18324,US Market,West,PROD-000611,Technology,Binders,Product 611,208.84,3,0.45,39.40,5.02,High,43.79,-11.63788,107.71451
ORD-000612,2024-09-04,2024-09-11,Standard Class,CUST-00612,Customer 612,Corporate,Chicago,CA,United States,36592,US Market,South,PROD-000612,Technology,Chairs,Product 612,14.53,5,0.32,83.18,26.17,Medium,22.24,-47.98726,-88.76972
ORD-000613,2024-09-05,2024-09-13,Second Class,CUST-00613,Customer 613,Home Office,New York,IL,United States,83936,APAC Market,East,PROD-000613,Office Supplies,Tables,Product 613,194.16,8,0.17,482.35,36.81,Critical,46.95,-21.64824,-13.44798
ORD-000614,2024-09-06,2024-09-11,Standard Class,CUST-00614,Customer 614,Consumer,Houston,CA,United States,67295,APAC Market,West,PROD-000614,Office Supplies,Binders,Product 614,279.85,6,0.20,228.41,8.89,High,32.14,-27.20374,61.25463
ORD-000615,2024-09-07,2024-09-09,First Class,CUST-00615,Customer 615,Consumer,Chicago,TX,United States,92387,US Market,South,PROD-000615,Office Supplies,Bookcases,Product 615,252.53,9,0.04,137.45,31.92,Low,21.99,-62.82807,71.03122
ORD-000616,2024-09-08,2024-09-10,Same Day,CUST-00616,Customer 616,Home Office,Chicago,IL,United States,42902,US Market,West,PROD-000616,Office Supplies,Tables,Product 616,706.04,7,0.28,470.19,39.60,High,45.49,21.53835,-53.50366
ORD-000617,2024-09-09,2024-09-16,Standard Class,CUST-00617,Customer 617,Consumer,Houston,TX,United States,68655,EU Market,South,PROD-000617,Furniture,Chairs,Product 617,528.28,7,0.14,10.96,31.23,Low,35.88,60.85951,-88.80675
ORD-000618,2024-09-10,2024-09-13,First Class,CUST-00618,Customer 618,Home Office,Los Angeles,IL,United States,88071,US Market,Central,PROD-000618,Office Supplies,Chairs,Product 618,620.79,8,0.03,386.07,8.65,High,49.71,-1.66541,122.56580
ORD-000619,2024-09-11,2024-09-14,Same Day,CUST-00619,Customer 619,Corporate,Houston,IL,United States,48190,EU Market,South,PROD-000619,Office Supplies,Phones,Product 619,931.35,1,0.40,92.74,36.07,Critical,39.57,45.29852,-174.88644
ORD-000620,2024-09-12,2024-09-17,Standard Class,CUST-00620,Customer 620,Home Office,Chicago,AZ,United States,59899,EU Market,Central,PROD-000620,Furniture,Bookcases,Product 620,919.16,3,0.15,15.78,13.71,Critical,47.85,63.90988,51.59856
ORD-000621,2024-09-13,2024-09-23,Second Class,CUST-00621,Customer 621,Consumer,Houston,AZ,United States,44434,EU Market,West,PROD-000621,Furniture,Bookcases,Product 621,195.79,6,0.07,1.42,18.90,Critical,16.53,-40.60503,58.15430
ORD-000622,2024-09-14,2024-09-17,Standard Class,CUST-00622,Customer 622,Home Office,New York,TX,United States,58575,US Market,Central,PROD-000622,Technology,Phones,Product 622,31.93,6,0.16,63.38,33.20,Low,37.75,-47.65819,99.51029
ORD-000623,2024-09-15,2024-09-20,First Class,CUST-00623,Customer 623,Consumer,Los Angeles,NY,United States,79657,EU Market,East,PROD-000623,Technology,Phones,Product 623,871.01,3,0.04,437.88,35.61,Medium,20.44,79.69835,-63.24728
ORD-000624,2024-09-16,2024-09-25,Same Day,CUST-00624,Customer 624,Consumer,Los Angeles,TX,United States,20407,US Market,West,PROD-000624,Office Supplies,Phones,Product 624,415.89,5,0.17,489.44,19.85,Critical,0.58,-50.62919,-55.21001
ORD-000625,2024-09-17,2024-09-26,First Class,CUST-00625,Customer 625,Home Office,New York,AZ,United States,21834,US Market,West,PROD-000625,Technology,Phones,Product 625,181.91,3,0.31,273.65,41.37,Low,45.14,86.32636,112.17352
ORD-000626,2024-09-18,2024-09-21,Same Day,CUST-00626,Customer 626,Corporate,Houston,TX,United States,23475,EU Market,West,PROD-000626,Technology,Phones,Product 626,694.98,7,0.17,208.89,21.40,Low,43.43,-20.58985,170.95870
ORD-000627,2024-09-19,2024-09-26,Same Day,CUST-00627,Customer 627,Home Office,Chicago,CA,United States,49392,EU Market,East,PROD-000627,Office Supplies,Binders,Product 627,368.42,8,0.10,95.78,11.37,High,12.82,-76.74429,-161.01815
ORD-000628,2024-09-20,2024-09-24,First Class,CUST-00628,Customer 628,Home Office,Phoenix,CA,United States,86029,APAC Market,South,PROD-000628,Office Supplies,Tables,Product 628,158.35,7,0.14,-45.29,37.77,High,18.80,-28.32290,-31.26959
ORD-000629,2024-09-21,2024-09-22,Same Day,CUST-00629,Customer 629,Home Office,Chicago,CA,United States,67985,US Market,South,PROD-000629,Technology,Phones,Product 629,683.32,9,0.01,271.81,38.94,Low,15.36,68.19936,173.36959
ORD-000630,2024-09-22,2024-09-26,Second Class,CUST-00630,Customer 630,Corporate,Chicago,CA,United States,15899,APAC Market,South,PROD-000630,Technology,Binders,Product 630,814.10,9,0.16,430.15,44.70,Low,36.62,75.53472,-95.40763
ORD-000631,2024-09-23,2024-10-03,Second Class,CUST-00631,Customer 631,Home Office,Houston,AZ,United States,65435,US Market,West,PROD-000631,Furniture,Tables,Product 631,207.09,4,0.23,-99.78,44.68,Medium,10.64,-28.14308,-66.13203
ORD-000632,2024-09-24,2024-10-01,Second Class,CUST-00632,Customer 632,Consumer,New York,CA,United States,17606,EU Market,West,PROD-000632,Technology,Phones,Product 632,972.28,4,0.23,225.17,9.26,Low,38.72,82.02468,121.26087
ORD-000633,2024-09-25,2024-09-28,Standard Class,CUST-00633,Customer 633,Corporate,Phoenix,AZ,United States,73339,EU Market,West,PROD-000633,Furniture,Chairs,Product 633,519.96,6,0.29,294.17,22.50,High,46.14,-89.18118,-99.49519
ORD-000634,2024-09-26,2024-10-04,First Class,CUST-00634,Customer 634,Consumer,Houston,NY,United States,81799,EU Market,Central,PROD-000634,Furniture,Bookcases,Product 634,980.42,3,0.12,374.33,47.20,High,23.66,-5.88888,-58.31885
ORD-000635,2024-09-27,2024-09-29,First Class,CUST-00635,Customer 635,Consumer,Houston,NY,United States,55802,EU Market,Central,PROD-000635,Office Supplies,Phones,Product 635,619.44,6,0.47,290.58,15.38,Critical,25.91,-80.59092,-39.65760
ORD-000636,2024-09-28,2024-10-04,Standard Class,CUST-00636,Customer 636,Consumer,New York,AZ,United States,72762,APAC Market,West,PROD-000636,Technology,Tables,Product 636,100.35,3,0.19,-24.37,36.92,Critical,7.88,65.33211,-160.53564
ORD-000637,2024-09-29,2024-10-05,Same Day,CUST-00637,Customer 637,Consumer,New York,IL,United States,52422,APAC Market,East,PROD-000637,Furniture,Tables,Product 637,927.75,6,0.43,274.10,6.83,Medium,23.34,23.91006,-27.08678
ORD-000638,2024-09-30,2024-10-05,Same Day,CUST-00638,Customer 638,Consumer,Phoenix,CA,United States,58498,APAC Market,East,PROD-000638,Office Supplies,Binders,Product 638,39.37,1,0.41,-51.24,32.29,Low,34.67,-5.08031,40.55551
ORD-000639,2024-10-01,2024-10-02,Second Class,CUST-00639,Customer 639,Home Office,Houston,NY,United States,95193,US Market,South,PROD-000639,Office Supplies,Bookcases,Product 639,580.69,2,0.43,304.41,21.04,High,47.59,-62.36711,-133.16789
ORD-000640,2024-10-02,2024-10-03,First Class,CUST-00640,Customer 640,Home Office,Los Angeles,AZ,United States,49608,EU Market,East,PROD-000640,Office Supplies,Binders,Product 640,917.09,8,0.40,197.31,27.54,Low,33.58,-61.88517,-132.70778
ORD-000641,2024-10-03,2024-10-12,Second Class,CUST-00641,Customer 641,Corporate,New York,TX,United States,95914,US Market,East,PROD-000641,Office Supplies,Tables,Product 641,61.14,8,0.06,396.27,29.34,Critical,48.14,10.94855,-179.59353
ORD-000642,2024-10-04,2024-10-12,Standard Class,CUST-00642,Customer 642,Corporate,Los Angeles,IL,United States,38463,US Market,West,PROD-000642,Technology,Chairs,Product 642,814.56,9,0.40,-50.70,42.32,Low,30.07,11.04566,-121.24018
ORD-000643,2024-10-05,2024-10-11,Same Day,CUST-00643,Customer 643,Consumer,Chicago,IL,United States,97229,EU Market,West,PROD-000643,Technology,Binders,Product 643,636.19,8,0.36,142.42,22.89,Medium,25.56,39.50910,-40.88218
ORD-000644,2024-10-06,2024-10-10,Standard Class,CUST-00644,Customer 644,Home Office,Houston,CA,United States,53848,APAC Market,South,PROD-000644,Office Supplies,Bookcases,Product 644,703.97,5,0.20,211.24,29.99,Medium,18.79,-10.60527,140.51232
ORD-000645,2024-10-07,2024-10-13,Standard Class,CUST-00645,Customer 645,Corporate,New York,NY,United States,51193,US Market,West,PROD-000645,Furniture,Tables,Product 645,422.89,3,0.10,218.25,38.19,Medium,39.85,-36.63961,-110.74102
ORD-000646,2024-10-08,2024-10-18,Standard Class,CUST-00646,Customer 646,Corporate,Houston,CA,United States,58463,US Market,East,PROD-000646,Technology,Phones,Product 646,448.62,9,0.26,298.62,19.31,Critical,28.98,-85.04576,70.47480
ORD-000647,2024-10-09,2024-10-12,First Class,CUST-00647,Customer 647,Home Office,Phoenix,AZ,United States,30213,US Market,Central,PROD-000647,Office Supplies,Tables,Product 647,291.31,1,0.17,-49.08,26.06,Medium,16.05,-14.56507,10.75896
ORD-000648,2024-10-10,2024-10-11,Same Day,CUST-00648,Customer 648,Home Office,Houston,NY,United States,39999,APAC Market,South,PROD-000648,Office Supplies,Phones,Product 648,607.55,2,0.28,-52.62,36.84,Low,7.16,-78.57982,-97.53819
ORD-000649,2024-10-11,2024-10-14,First Class,CUST-00649,Customer 649,Consumer,Chicago,IL,United States,47071,EU Market,West,PROD-000649,Technology,Tables,Product 649,361.49,3,0.42,71.90,9.25,High,5.04,70.03408,37.41357
ORD-000650,2024-10-12,2024-10-18,Second Class,CUST-00650,Customer 650,Consumer,Phoenix,TX,United States,71128,US Market,South,PROD-000650,Furniture,Chairs,Product 650,860.49,5,0.05,-0.38,17.97,Low,2.03,14.33385,-111.35118
ORD-000651,2024-10-13,2024-10-17,Same Day,CUST-00651,Customer 651,Home Office,Los Angeles,CA,United States,51706,EU Market,Central,PROD-000651,Office Supplies,Chairs,Product 651,159.48,7,0.13,55.31,11.72,Low,18.59,49.44648,86.58963
ORD-000652,2024-10-14,2024-10-15,Second Class,CUST-00652,Customer 652,Consumer,Houston,TX,United States,35035,EU Market,East,PROD-000652,Technology,Chairs,Product 652,654.81,4,0.35,59.17,16.85,Low,8.98,75.42940,60.06346
ORD-000653,2024-10-15,2024-10-24,Second Class,CUST-00653,Customer 653,Home Office,New York,AZ,United States,22402,APAC Market,South,PROD-000653,Office Supplies,Tables,Product 653,734.80,1,0.29,342.21,46.90,Critical,19.70,42.94740,-96.66273
ORD-000654,2024-10-16,2024-10-21,Second Class,CUST-00654,Customer 654,Home Office,Los Angeles,CA,United States,50095,APAC Market,South,PROD-000654,Office Supplies,Bookcases,Product 654,329.87,7,0.43,80.69,6.56,Medium,43.86,40.84058,-129.62057
ORD-000655,2024-10-17,2024-10-27,Standard Class,CUST-00655,Customer 655,Home Office,New York,NY,United States,95839,APAC Market,Central,PROD-000655,Technology,Bookcases,Product 655,270.71,6,0.48,86.14,45.99,Medium,23.07,49.28987,39.20386
ORD-000656,2024-10-18,2024-10-23,Standard Class,CUST-00656,Customer 656,Consumer,Chicago,CA,United States,67794,APAC Market,Central,PROD-000656,Office Supplies,Phones,Product 656,948.50,5,0.01,474.59,42.71,Low,37.45,-10.72845,21.79162
ORD-000657,2024-10-19,2024-10-27,Second Class,CUST-00657,Customer 657,Home Office,Los Angeles,AZ,United States,83427,EU Market,West,PROD-000657,Furniture,Tables,Product 657,140.69,6,0.31,163.44,14.26,Low,26.33,87.70156,70.49628
ORD-000658,2024-10-20,2024-10-23,Second Class,CUST-00658,Customer 658,Corporate,Houston,IL,United States,13406,EU Market,Central,PROD-000658,Office Supplies,Phones,Product 658,642.91,2,0.01,50.07,47.07,Critical,46.17,-49.47873,69.43784
ORD-000659,2024-10-21,2024-10-29,Same Day,CUST-00659,Customer 659,Home Office,Chicago,NY,United States,30113,US Market,South,PROD-000659,Office Supplies,Chairs,Product 659,468.83,8,0.20,465.48,5.76,Critical,19.70,-21.32592,154.01231
ORD-000660,2024-10-22,2024-10-27,Second Class,CUST-00660,Customer 660,Corporate,Chicago,IL,United States,60919,EU Market,Central,PROD-000660,Technology,Chairs,Product 660,210.79,9,0.09,-15.69,39.36,Low,0.69,48.40722,7.74994
ORD-000661,2024-10-23,2024-10-25,Second Class,CUST-00661,Customer 661,Home Office,Chicago,NY,United States,89291,APAC Market,West,PROD-000661,Furniture,Binders,Product 661,502.83,8,0.20,332.96,44.43,Medium,23.35,-86.13199,113.20844
ORD-000662,2024-10-24,2024-10-27,Standard Class,CUST-00662,Customer 662,Corporate,New York,CA,United States,77406,EU Market,East,PROD-000662,Office Supplies,Binders,Product 662,448.68,8,0.29,485.58,8.67,Medium,30.37,-86.53778,121.43081
ORD-000663,2024-10-25,2024-10-29,Same Day,CUST-00663,Customer 663,Consumer,Phoenix,CA,United States,19959,EU Market,East,PROD-000663,Office Supplies,Bookcases,Product 663,241.55,7,0.14,166.28,44.47,Critical,3.70,22.71438,-79.63314
ORD-000664,2024-10-26,2024-11-04,First Class,CUST-00664,Customer 664,Consumer,Houston,NY,United States,73877,EU Market,Central,PROD-000664,Office Supplies,Phones,Product 664,316.83,2,0.07,436.22,28.01,Low,18.07,79.64192,-73.25009
ORD-000665,2024-10-27,2024-11-05,Same Day,CUST-00665,Customer 665,Home Office,New York,IL,United States,52494,US Market,South,PROD-000665,Office Supplies,Tables,Product 665,281.67,1,0.41,222.66,40.12,Low,19.80,-55.70853,159.66987
